IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.92.89,2087,2087,true,SIN,Asia Pacific,Singapore,133,4.42
47.245.56.207,2052,2052,false,NRT,Asia Pacific,Tokyo,78,4.42
8.222.191.158,2083,2083,true,SIN,Asia Pacific,Singapore,68,4.42
8.222.212.172,8880,8880,false,SIN,Asia Pacific,Singapore,34,4.42
47.243.70.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,4.42
47.236.15.73,2083,2083,true,SIN,Asia Pacific,Singapore,110,4.42
8.217.149.28,443,443,true,HKG,Asia Pacific,Hong Kong,33,4.42
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,72,4.41
8.219.92.89,80,80,false,SIN,Asia Pacific,Singapore,5,4.41
47.245.7.212,8080,8080,false,NRT,Asia Pacific,Tokyo,87,4.41
8.218.188.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,4.41
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,43,4.41
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,4.41
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,17,4.41
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,4.40
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,4.39
47.91.3.112,2083,2083,true,NRT,Asia Pacific,Tokyo,132,4.38
8.219.145.245,80,80,false,SIN,Asia Pacific,Singapore,37,4.38
8.222.174.108,2095,2095,false,SIN,Asia Pacific,Singapore,9,4.38
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,97,4.38
8.219.222.98,8443,8443,true,SIN,Asia Pacific,Singapore,119,4.38
8.222.168.234,80,80,false,SIN,Asia Pacific,Singapore,32,4.38
8.219.103.126,8080,8080,false,SIN,Asia Pacific,Singapore,28,4.37
8.222.175.78,2083,2083,true,SIN,Asia Pacific,Singapore,77,4.37
47.91.3.112,8443,8443,true,NRT,Asia Pacific,Tokyo,119,4.37
47.245.52.240,8080,8080,false,NRT,Asia Pacific,Tokyo,169,4.37
8.222.219.34,80,80,false,SIN,Asia Pacific,Singapore,12,4.37
8.219.222.8,2096,2096,true,SIN,Asia Pacific,Singapore,205,4.37
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,98,4.37
47.74.43.24,8880,8880,false,NRT,Asia Pacific,Tokyo,81,4.37
8.219.228.30,2095,2095,false,SIN,Asia Pacific,Singapore,9,4.36
47.74.26.131,2095,2095,false,NRT,Asia Pacific,Tokyo,73,4.36
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.36
8.222.155.242,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.36
47.245.52.153,2083,2083,true,NRT,Asia Pacific,Tokyo,222,4.35
47.245.41.69,2053,2053,true,NRT,Asia Pacific,Tokyo,192,4.35
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,21,4.35
47.245.54.98,8443,8443,true,NRT,Asia Pacific,Tokyo,242,4.35
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,125,4.35
47.74.26.132,2083,2083,true,NRT,Asia Pacific,Tokyo,272,4.34
8.219.75.44,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.34
8.219.201.245,2086,2086,false,SIN,Asia Pacific,Singapore,45,4.34
47.236.76.199,2087,2087,true,SIN,Asia Pacific,Singapore,112,4.34
8.219.110.88,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.33
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,4.33
8.222.248.188,2096,2096,true,SIN,Asia Pacific,Singapore,51,4.33
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,25,4.33
47.245.4.219,2086,2086,false,NRT,Asia Pacific,Tokyo,77,4.33
8.209.252.13,2095,2095,false,NRT,Asia Pacific,Tokyo,77,4.33
47.245.6.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,210,4.33
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,8,4.33
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,4.33
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,4.33
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,35,4.33
47.245.54.140,2087,2087,true,NRT,Asia Pacific,Tokyo,148,4.32
8.209.240.229,8880,8880,false,NRT,Asia Pacific,Tokyo,75,4.32
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,17,4.32
8.218.52.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,4.32
47.74.37.50,8080,8080,false,NRT,Asia Pacific,Tokyo,70,4.31
8.218.105.223,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,4.31
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,4.31
8.219.55.31,2087,2087,true,NRT,Asia Pacific,Tokyo,226,4.31
47.245.89.102,8443,8443,true,SIN,Asia Pacific,Singapore,128,4.31
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,4.31
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,80,4.30
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,5,4.30
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,105,4.30
47.74.41.136,2087,2087,true,NRT,Asia Pacific,Tokyo,78,4.30
47.236.19.51,8080,8080,false,SIN,Asia Pacific,Singapore,18,4.30
8.219.238.145,8443,8443,true,SIN,Asia Pacific,Singapore,161,4.30
8.218.119.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,4.30
8.222.159.252,2083,2083,true,SIN,Asia Pacific,Singapore,160,4.29
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,7,4.29
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,79,4.29
8.218.119.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.29
8.209.240.229,2052,2052,false,NRT,Asia Pacific,Tokyo,76,4.29
8.222.164.44,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.29
47.245.7.212,2052,2052,false,NRT,Asia Pacific,Tokyo,96,4.29
8.209.252.13,2086,2086,false,NRT,Asia Pacific,Tokyo,86,4.29
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.28
8.218.149.193,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,4.28
47.236.23.135,2082,2082,false,SIN,Asia Pacific,Singapore,23,4.28
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,7,4.28
47.254.66.75,80,443,true,SJC,North America,San Jose,182,4.28
47.74.7.51,2096,2096,true,NRT,Asia Pacific,Tokyo,89,4.27
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.27
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,94,4.27
8.219.6.187,2096,2096,true,SIN,Asia Pacific,Singapore,39,4.26
8.219.115.215,2053,2053,true,SIN,Asia Pacific,Singapore,85,4.26
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,61,4.26
47.245.7.212,80,80,false,NRT,Asia Pacific,Tokyo,79,4.26
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,4.26
8.219.61.52,2082,2082,false,SIN,Asia Pacific,Singapore,15,4.25
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,4.25
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,116,4.25
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,4.25
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,137,4.25
47.245.4.219,8880,8880,false,NRT,Asia Pacific,Tokyo,92,4.25
8.222.236.229,2053,2053,true,SIN,Asia Pacific,Singapore,120,4.25
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,112,4.25
8.219.93.5,8080,8080,false,SIN,Asia Pacific,Singapore,4,4.24
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.24
8.219.206.180,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.24
8.219.106.15,80,80,false,SIN,Asia Pacific,Singapore,16,4.24
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,47,4.23
47.245.62.84,2096,2096,true,NRT,Asia Pacific,Tokyo,71,4.23
8.219.124.227,2083,2083,true,SIN,Asia Pacific,Singapore,165,4.23
8.219.104.242,8443,8443,true,SIN,Asia Pacific,Singapore,90,4.22
47.236.4.129,2083,2083,true,SIN,Asia Pacific,Singapore,75,4.22
47.245.62.84,8443,8443,true,NRT,Asia Pacific,Tokyo,75,4.22
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,17,4.22
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,4.22
8.222.215.228,2053,2053,true,SIN,Asia Pacific,Singapore,68,4.22
8.219.247.203,2083,2083,true,SIN,Asia Pacific,Singapore,212,4.21
8.222.187.107,2096,2096,true,SIN,Asia Pacific,Singapore,92,4.21
47.245.3.137,8443,8443,true,NRT,Asia Pacific,Tokyo,129,4.21
47.74.41.136,2083,2083,true,NRT,Asia Pacific,Tokyo,89,4.21
47.74.0.183,8880,8880,false,NRT,Asia Pacific,Tokyo,78,4.21
8.222.224.163,8880,8880,false,SIN,Asia Pacific,Singapore,8,4.21
8.222.168.24,2052,2052,false,SIN,Asia Pacific,Singapore,40,4.21
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,37,4.21
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.21
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,448,4.20
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,47,4.20
47.74.16.255,2082,2082,false,NRT,Asia Pacific,Tokyo,82,4.20
8.209.215.247,2053,2053,true,NRT,Asia Pacific,Tokyo,89,4.20
47.74.12.139,8880,8880,false,NRT,Asia Pacific,Tokyo,79,4.20
47.245.3.137,80,80,false,NRT,Asia Pacific,Tokyo,78,4.19
47.236.19.51,8080,8080,false,SIN,Asia Pacific,Singapore,41,4.19
47.74.26.196,2087,2087,true,HKG,Asia Pacific,Hong Kong,202,4.19
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,50,4.19
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,4.19
8.219.157.97,2087,2087,true,SIN,Asia Pacific,Singapore,124,4.19
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,51,4.19
8.218.110.180,80,80,false,HKG,Asia Pacific,Hong Kong,49,4.19
8.219.174.213,8443,8443,true,SIN,Asia Pacific,Singapore,130,4.18
8.219.197.111,2096,2096,true,SIN,Asia Pacific,Singapore,156,4.18
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,15,4.18
47.250.146.18,80,443,true,SIN,Asia Pacific,Singapore,58,4.18
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,4.18
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,4.18
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,4.18
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.18
8.222.212.116,8443,8443,true,SIN,Asia Pacific,Singapore,78,4.18
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,4.18
47.74.54.33,2096,2096,true,NRT,Asia Pacific,Tokyo,143,4.18
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,4.18
8.222.157.86,443,443,true,SIN,Asia Pacific,Singapore,83,4.17
8.209.222.232,2086,2086,false,HKG,Asia Pacific,Hong Kong,153,4.17
47.236.7.13,2095,2095,false,SIN,Asia Pacific,Singapore,41,4.17
47.236.11.68,2096,2096,true,SIN,Asia Pacific,Singapore,99,4.17
8.222.174.108,2095,2095,false,SIN,Asia Pacific,Singapore,19,4.17
8.219.184.92,2086,2086,false,SIN,Asia Pacific,Singapore,28,4.17
8.219.201.174,2082,2082,false,SIN,Asia Pacific,Singapore,5,4.17
47.245.7.212,2095,2095,false,NRT,Asia Pacific,Tokyo,76,4.17
47.91.18.207,2053,2053,true,NRT,Asia Pacific,Tokyo,143,4.16
47.91.23.146,8080,8080,false,NRT,Asia Pacific,Tokyo,82,4.16
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,42,4.16
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,133,4.16
8.219.201.174,2082,2082,false,SIN,Asia Pacific,Singapore,45,4.15
47.74.12.139,2053,2053,true,NRT,Asia Pacific,Tokyo,171,4.15
47.245.57.109,2086,2086,false,NRT,Asia Pacific,Tokyo,78,4.15
47.236.19.51,8880,8880,false,SIN,Asia Pacific,Singapore,27,4.15
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,4.15
8.222.140.185,2096,2096,true,SIN,Asia Pacific,Singapore,164,4.15
8.209.212.5,2082,2082,false,NRT,Asia Pacific,Tokyo,87,4.14
8.219.55.31,8080,8080,false,NRT,Asia Pacific,Tokyo,84,4.14
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,40,4.14
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,4.14
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,7,4.13
47.236.103.153,2053,2053,true,SIN,Asia Pacific,Singapore,114,4.13
47.74.41.87,2087,2087,true,NRT,Asia Pacific,Tokyo,71,4.13
8.222.137.178,2083,2083,true,SIN,Asia Pacific,Singapore,104,4.13
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,4.13
8.209.214.157,8443,8443,true,NRT,Asia Pacific,Tokyo,74,4.13
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,8,4.12
8.222.240.251,443,443,true,SIN,Asia Pacific,Singapore,64,4.12
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,4.12
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,4.12
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,4.11
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,30,4.11
8.219.58.64,2053,2053,true,SIN,Asia Pacific,Singapore,135,4.11
47.245.7.212,2086,2086,false,NRT,Asia Pacific,Tokyo,75,4.10
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,94,4.10
8.219.90.87,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.10
47.88.85.197,2095,2095,false,SJC,North America,San Jose,177,4.10
8.222.221.86,8880,8880,false,SIN,Asia Pacific,Singapore,3,4.10
47.74.27.94,8880,8880,false,NRT,Asia Pacific,Tokyo,75,4.10
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,22,4.09
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.09
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,35,4.09
47.91.31.235,80,80,false,NRT,Asia Pacific,Tokyo,79,4.09
47.243.161.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,4.09
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,4.08
47.245.3.137,2082,2082,false,NRT,Asia Pacific,Tokyo,83,4.08
47.91.31.231,2053,2053,true,NRT,Asia Pacific,Tokyo,127,4.08
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,4.08
8.219.53.142,2095,2095,false,SIN,Asia Pacific,Singapore,29,4.07
8.222.213.221,2096,2096,true,SIN,Asia Pacific,Singapore,114,4.06
8.222.214.13,8443,8443,true,SIN,Asia Pacific,Singapore,95,4.06
8.209.214.157,2082,2082,false,NRT,Asia Pacific,Tokyo,78,4.06
8.219.111.175,2083,2083,true,SIN,Asia Pacific,Singapore,112,4.06
47.242.202.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,4.06
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,4.06
8.209.214.157,80,80,false,NRT,Asia Pacific,Tokyo,96,4.05
8.219.93.5,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.05
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,4.05
47.245.57.109,2087,2087,true,NRT,Asia Pacific,Tokyo,148,4.05
47.245.2.231,2052,2052,false,NRT,Asia Pacific,Tokyo,79,4.05
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.05
8.218.158.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,92,4.05
8.219.195.47,2082,2082,false,SIN,Asia Pacific,Singapore,21,4.05
47.245.4.22,2087,2087,true,HKG,Asia Pacific,Hong Kong,180,4.04
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,4.04
47.74.26.196,2052,2052,false,HKG,Asia Pacific,Hong Kong,157,4.04
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,4.04
47.245.6.9,8080,8080,false,HKG,Asia Pacific,Hong Kong,163,4.04
47.74.54.33,8443,8443,true,NRT,Asia Pacific,Tokyo,102,4.03
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,37,4.03
8.209.200.73,8080,8080,false,NRT,Asia Pacific,Tokyo,83,4.03
8.219.115.215,2087,2087,true,SIN,Asia Pacific,Singapore,107,4.03
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,4.02
47.243.161.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,4.02
47.91.21.127,8080,8080,false,NRT,Asia Pacific,Tokyo,90,4.02
47.91.10.228,2096,2096,true,NRT,Asia Pacific,Tokyo,86,4.02
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,15,4.02
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,4.02
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,134,4.01
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.01
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,61,4.01
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.01
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,4.01
8.209.222.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,203,4.01
47.91.29.143,2095,2095,false,NRT,Asia Pacific,Tokyo,91,4.01
47.74.16.255,2052,2052,false,NRT,Asia Pacific,Tokyo,108,4.00
47.245.2.231,8080,8080,false,NRT,Asia Pacific,Tokyo,92,4.00
8.219.175.127,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.00
47.74.41.87,2083,2083,true,NRT,Asia Pacific,Tokyo,73,3.99
47.236.38.38,443,443,true,SIN,Asia Pacific,Singapore,108,3.99
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,54,3.99
8.222.133.247,2082,2082,false,SIN,Asia Pacific,Singapore,11,3.99
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,3.99
8.222.238.141,2096,2096,true,SIN,Asia Pacific,Singapore,95,3.99
8.219.102.252,2083,2083,true,SIN,Asia Pacific,Singapore,129,3.99
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,3.99
8.210.245.159,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,3.99
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,173,3.99
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,3.98
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,9,3.98
8.222.224.163,2086,2086,false,SIN,Asia Pacific,Singapore,5,3.98
8.222.219.34,2053,2053,true,SIN,Asia Pacific,Singapore,39,3.97
8.222.211.124,2083,2083,true,SIN,Asia Pacific,Singapore,80,3.97
47.236.15.73,2083,2083,true,SIN,Asia Pacific,Singapore,107,3.97
47.74.16.255,8880,8880,false,NRT,Asia Pacific,Tokyo,78,3.96
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,3.96
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,3.96
8.218.105.223,80,80,false,HKG,Asia Pacific,Hong Kong,44,3.96
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,14,3.96
47.245.2.231,8443,8443,true,NRT,Asia Pacific,Tokyo,103,3.96
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,3.96
8.209.214.222,80,80,false,NRT,Asia Pacific,Tokyo,75,3.96
8.218.110.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,3.96
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,23,3.96
8.222.240.251,443,443,true,SIN,Asia Pacific,Singapore,50,3.96
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,140,3.96
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,10,3.96
8.209.212.5,2082,2082,false,NRT,Asia Pacific,Tokyo,76,3.95
8.219.177.205,2082,2082,false,SIN,Asia Pacific,Singapore,7,3.95
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.95
8.219.215.12,2082,2082,false,SIN,Asia Pacific,Singapore,15,3.95
8.219.153.44,2087,2087,true,SIN,Asia Pacific,Singapore,122,3.94
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,115,3.93
47.245.2.231,80,80,false,NRT,Asia Pacific,Tokyo,97,3.93
47.236.97.111,2087,2087,true,SIN,Asia Pacific,Singapore,55,3.93
8.222.229.22,2087,2087,true,SIN,Asia Pacific,Singapore,92,3.93
8.218.149.193,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,3.92
8.219.148.161,8880,8880,false,SIN,Asia Pacific,Singapore,17,3.92
47.91.16.214,2083,2083,true,NRT,Asia Pacific,Tokyo,97,3.92
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,3.92
47.91.29.108,2082,2082,false,NRT,Asia Pacific,Tokyo,85,3.92
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,3.92
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,3.92
8.222.254.91,2087,2087,true,SIN,Asia Pacific,Singapore,65,3.92
47.245.3.137,2086,2086,false,NRT,Asia Pacific,Tokyo,76,3.92
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,3.92
47.245.59.243,8880,8880,false,NRT,Asia Pacific,Tokyo,79,3.92
8.209.240.229,2082,2082,false,NRT,Asia Pacific,Tokyo,77,3.91
47.91.23.146,2095,2095,false,NRT,Asia Pacific,Tokyo,88,3.91
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,106,3.91
8.222.190.225,80,80,false,SIN,Asia Pacific,Singapore,12,3.91
8.219.58.64,80,80,false,SIN,Asia Pacific,Singapore,8,3.91
47.236.12.73,80,80,false,SIN,Asia Pacific,Singapore,19,3.91
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,3.91
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,36,3.91
8.219.100.168,2087,2087,true,SIN,Asia Pacific,Singapore,143,3.91
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,3.90
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,118,3.90
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.90
8.219.253.185,2052,2052,false,SIN,Asia Pacific,Singapore,11,3.90
8.222.187.107,2082,2082,false,SIN,Asia Pacific,Singapore,20,3.89
47.76.94.15,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,3.89
8.219.142.229,2086,2086,false,SIN,Asia Pacific,Singapore,7,3.89
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,40,3.89
47.91.17.102,80,80,false,NRT,Asia Pacific,Tokyo,77,3.89
8.219.58.64,2053,2053,true,SIN,Asia Pacific,Singapore,112,3.88
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,42,3.88
47.245.4.22,2053,2053,true,HKG,Asia Pacific,Hong Kong,175,3.88
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,101,3.88
47.245.4.22,2095,2095,false,HKG,Asia Pacific,Hong Kong,156,3.88
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,55,3.87
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,7,3.86
47.236.4.129,8443,8443,true,SIN,Asia Pacific,Singapore,76,3.86
8.219.100.155,2053,2053,true,SIN,Asia Pacific,Singapore,81,3.86
8.209.214.157,2095,2095,false,NRT,Asia Pacific,Tokyo,74,3.86
47.245.57.38,2083,2083,true,HKG,Asia Pacific,Hong Kong,251,3.86
8.219.206.180,2086,2086,false,SIN,Asia Pacific,Singapore,28,3.85
47.245.53.50,2095,2095,false,NRT,Asia Pacific,Tokyo,200,3.85
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,158,3.85
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,36,3.85
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,3.85
8.219.161.102,8880,8880,false,SIN,Asia Pacific,Singapore,10,3.84
8.222.160.61,2095,2095,false,SIN,Asia Pacific,Singapore,46,3.84
47.245.56.121,2083,2083,true,NRT,Asia Pacific,Tokyo,147,3.84
8.218.119.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,3.84
47.74.0.183,2087,2087,true,NRT,Asia Pacific,Tokyo,158,3.84
47.245.6.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,147,3.84
8.209.200.73,2086,2086,false,NRT,Asia Pacific,Tokyo,75,3.83
8.218.149.193,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,3.83
47.91.29.143,2087,2087,true,NRT,Asia Pacific,Tokyo,109,3.83
47.245.56.207,2082,2082,false,NRT,Asia Pacific,Tokyo,84,3.83
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,5,3.83
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,146,3.82
47.74.54.145,2052,2052,false,NRT,Asia Pacific,Tokyo,80,3.82
8.218.156.91,443,443,true,HKG,Asia Pacific,Hong Kong,97,3.82
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,3.81
8.219.73.21,8443,8443,true,SIN,Asia Pacific,Singapore,127,3.81
47.245.59.243,8080,8080,false,NRT,Asia Pacific,Tokyo,104,3.81
8.219.170.223,2083,2083,true,SIN,Asia Pacific,Singapore,71,3.81
8.222.226.15,2087,2087,true,SIN,Asia Pacific,Singapore,134,3.81
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,68,3.80
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,15,3.80
8.219.6.157,2053,2053,true,SIN,Asia Pacific,Singapore,100,3.80
47.245.52.165,2087,2087,true,NRT,Asia Pacific,Tokyo,163,3.80
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,31,3.79
47.245.54.98,2083,2083,true,NRT,Asia Pacific,Tokyo,184,3.79
47.236.12.73,2096,2096,true,SIN,Asia Pacific,Singapore,181,3.78
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.78
47.236.145.180,8443,8443,true,SIN,Asia Pacific,Singapore,132,3.78
47.245.56.207,8880,8880,false,NRT,Asia Pacific,Tokyo,100,3.78
47.245.53.50,2052,2052,false,NRT,Asia Pacific,Tokyo,253,3.77
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,3.77
8.209.246.24,2096,2096,true,NRT,Asia Pacific,Tokyo,85,3.77
